Breitestraße;Angerslein;Carl Friedr. Wilh.;;;Teuscher'sche Erben;;;Bäckermeisterww;;MD1;;;
Brentanostr;Angerstein;Carl Friedrich;;;Thurm'sche Erben;;;Bäckermstr;;MD2;;;
Brentanostraße;Angustin;Carl Friedrich Wilhelm;;;Töpfer'sche Erben;;;Backermstr.;;MD3;;;
Bruckdorfer Str;Anhalt;Carl Gottfr.;;;v. Volkmann'sche Erben;;;Bäckermstr.;;MD4;;;
Bruckdorfer Straße;Anhutt;Carl Gottfried;;;Vetter'sche Erben;;;Bäckermstr. i. R.;;MDK;;;
Brüderstr;Anke;Carl Gottl.;;;Vogler'sche Erben;;;Bäckermstr. i.R.,;;ME1;;;
Brüderstraße;Ankewitz;Carl Gottl. Gustav;;;Wagnerische Erben;;;Bäckermstr. Privatm.;;MGr1;;;
Brunnengasse;Anlauft;Carl Gottlob;;;Wäldner'sche Erben;;;Bäckermstrww;;MGr2a;;;
Brunnenplatz;Annaberg;Carl Gtf.;;;Weber'sche Erben;;;Bäckermstrww.;;MGr2b;;;
Brunos Warte;Annecke;Carl Gust.;;;Wehle'sche Erben;;;Backmeister;;MGr2c;;;
Brunoswarte;Anschütz;Carl Gustav;;;Welsch'sche Erben;;;Backofenbauer;;MGr3;;;
Buchenweg;Ansin;Carl Heinr.;;;Wernicke'sche Erben;;;Backwarenhändler;;MH1;;;
Bugenhagenstr;Ansinn;Carl Herm. Christ.;;;Werther'sche Erben;;;Badanstaltsbes.;;MH2a;;;
Bugenhagenstraße;Ansorge;Carl Jul.;;;Wiedenbein'sche Erben;;;Badeanst. Bes.;;MH2b;;;
Burgstr;Anspach;Carl Julius;;;Wingenfeld'fche Erben;;;Badeanstaltsbes;;MH3;;;
Burgstraße;Anton;Carl Louis;;;Witt'sche Erben;;;Badeanstaltsbes.;;MHVK;;;
Büschdorfer Str;Antoni;Carl Ludwig;;;Zander'sche Erben;;;Badeanstaltsbesitzer;;MK1;;;
Büschdorfer Straße;Anz;Carl Martin;;;Zauder'sche Erben;;;Badeanstbes.;;MK2;;;
Calvinstr;Apel;Carl Otto;;;Zenker'sche Erben;;;Bademeister;;MMVK;;;
Calvinstraße;Apelt;Carl Phil.;;;Ziervogel'fche Erben;;;Bademstr.;;MR;;;
Canenaer Weg;Apfelstädt;Carl Philipp;;;Zscheyge'sche Erben;;;Bädermstr.;;MStKf.Ai.K;;;
Cansteinstr;Apitsch;Carl sen.;;;Zwarg'sche Erben;;;Badewärter;;MVM;;;
Cansteinstraße;Apitzsch;Carl Tobias;;;;;;Baggermeister;;NAK;;;
Carl-Robert-Str;Aplas;Carl Wig.;;;;;;Baggermstr.;;NE1;;;
Carl-Robert-Straße;Appel;Carl Wilh.;;;;;;Bahnarb.;;NE2;;;
Cecilienstraße;Appelhans;Carl Wilhelm;;;;;;Bahnarbeiter;;NE3;;;
Charlottenstr;Appelt;Carl/Curt;;;;;;Bahnass.;;NE4;;;
Charlottenstraße;Appenrodt;Carol. Elisabeth;;;;;;Bahnassistent;;NE5;;;
Cranachstr;Aqueka;Caroline;;;;;;Bahnbeamter;;NL1;;;
Cranachstraße;Arappiel;Cäsar;;;;;;Bahnbeamter a.D.;;NL2;;;
Cröllwitzer Straße;Arbeiter;Casimir;;;;;;Bahnbote;;NL3;;;
Dachritzgasse;Arend;Caspar;;;;;;Bahndiätar;;NLK;;;
Dachritzstr;Arendt;Ch. A.;;;;;;Bahneygedient;;NO1;;;
Dachritzstraße;Arens;Chaim;;;;;;Bahnhofinspectorassistent;;NO2a;;;
Damaschkestr;Arerhold;Chain;;;;;;Bahnhofsarbeiter;;NO2b;;;
Damaschkestraße;Aries;Charles;;;;;;Bahnhofsinspector;;NO3a;;;
Delitzscher Str;Arlt;Charlotte;;;;;;Bahnhofsinspektor;;NO3b;;;
Delitzscher Straße;Armbruster;Chistian;;;;;;Bahnhofsinspektor a.D.;;NsM;;;
Dessauer Platz;Ärmel;Chr,;;;;;;Bahnhofsrestaurateur;;NW1;;;
Dessauer Str;Armis;Chr.;;;;;;Bahnmeister;;NW2;;;
Dessauer Straße;Arndt;Chr. A.;;;;;;Bahnmeister a.D.;;NW3;;;
Deyboldgasse;Arnecke;Chr. Alb.;;;;;;Bahnmeister pens.;;NW4;;;
Deyboldsgasse;Arnert;Chr. Aug.;;;;;;Bahnmeisteraspirant;;OEFJ;;;
Dieselstr;Arnhold;Chr. Carl;;;;;;Bahnmeisterdiätar;;OEK;;;
Dieselstraße;Arnholdt;Chr. Dan.;;;;;;Bahnmstr;;OEK1;;;
Dieskauer Str;Arnicke;Chr. Ehrhard;;;;;;Bahnmstr.;;OEK2;;;
Dieskauer Straße;Arnold;Chr. Ehrs.;;;;;;Bahnportier;;OEK3;;;
Dittenbergerstr;Arnthor;Chr. Fr.;;;;;;Bahnschaffn.;;OETM;;;
Dittenbergerstraße;Arold;Chr. Frdr.;;;;;;Bahnschaffner;;OFJ1;;;
Dohlenweg;Aronsohn;Chr. Friedr.;;;;;;Bahnschreiber;;OFJ2;;;
Dölauer Str;Arper;Chr. Friedr. sen;;;;;;Bahntechniker;;OFJ3;;;
Dölauer Straße;Arrenbrecht;Chr. Gottl.;;;;;;Bahntelegraf;;OFJ3a;;;
Domgasse;Arsand;Chr. Gottlob;;;;;;Bahntelegraphist;;OgK;;;
Domplatz;Arslan;Chr. Ludw.;;;;;;Bahnwächter;;OH1;;;
Domstr;Artenstein;Chr. Matth.;;;;;;Bahnwärt.;;OH2a;;;
Domstraße;Artmann;Chr. sen.;;;;;;Bahnwärter;;OH2b;;;
Dorotheenstr;Arzt;Chr. W.;;;;;;Bahnwärter a.D.;;OH3a;;;
Dorotheenstraße;Asche;Chr. Wilh.;;;;;;Bandagist;;OH3b;;;
Dreyhauptstraße;Aschenbach;Chr. Wilhelm;;;;;;Bandhändler;;OJEM;;;
Drosselweg;Aschenbrenner;Christ.;;;;;;Bank Direktor;;OKM;;;
Dryanderstr;Ascher;Christ. Ad.;;;;;;Bank. Assistent;;OL1;;;
Dryanderstraße;Aschermann;Christ. Gottl.;;;;;;Bankagent;;OL2;;;
Dzondistr;Aschmann;Christ. Ludw.;;;;;;Bankangest;;OL3;;;
Dzondistraße;Ashelm;Christ. Ludw. Aug.;;;;;;Bank-Angestellter;;OM;;;
Eichendorffstr;Ashton;Christian;;;;;;Bankassistent;;OT1;;;
Eichendorffstraße;Asmus;Christian Justus;;;;;;Bankb. Prokurist;;OT2;;;
Eigene Scholle;Assmann;Christiane Amalie;;;;;;Bankbeamt.;;PAE;;;
Elsa-Brändström-Str;Aßmus;Christiane Louise;;;;;;Bankbeamter;;PAEiG;;;
Elsa-Brändström-Straße;Attendorn;Christlieb;;;;;;Bankbevollm.;;PAEKr.;;;
Ernestusstraße;Atzler;Christof;;;;;;Bankbevollmächt.;;PD1;;;
Ernst Moritz Arndt-Straße;Atzmann;Christoph;;;;;;Bankbote;;PD2;;;
Ernst-Moritz-Arndt-Str;Aubele;Christoph Adolph;;;;;;Bankbuchhalt.;;PD3;;;
Ernst-Moritz-Arndt-Straße;Aue;Christoph Frdr.;;;;;;Bankbuchhalter;;PDK;;;
Ernteweg;Auenmüller;Cjristian;;;;;;Bankbuchhalterassistent;;PEK1;;;
Eschenweg;Auer;Clemens;;;;;;Bankdiener;;PEK2;;;
Eythstr;Auerbach;Con. Christ.;;;;;;Bankdirector;;PFE;;;
Eythstraße;Auerhammer;Conr.;;;;;;Bankdirekt.;;PFK;;;
Fährstr;Augenreich;Conrad;;;;;;Bankdirektor;;PgM;;;
Fährstraße;Augner;Const.;;;;;;Bank-Direktor;;PJ1;;;
Falkenweg;Augspach;Constantin;;;;;;Bankdirektor pens.;;PJ2;;;
Falkstraße;Augustin;Cornelius;;;;;;Bankexpedient;;PJ3;;;
Fasanenstr;Augustinyak;Cristiane Henriette;;;;;;Bankgesch.;;PJ4;;;
Fasanenstraße;Aurbach;Curt;;;;;;Bankier;;PK1;;;
Faulmannstr;Auris;D.;;;;;;Bankiersww.;;PK2;;;
Faulmannstraße;Auschütz;D. F.;;;;;;Bankkassendiener;;PK3;;;
Feldstraße;Ausmeyer;Dagobert;;;;;;Bankkassierer;;PK4;;;
Felsenstr;Aust;Dan.;;;;;;Bankkfm.;;PLD1;;;
Felsenstraße;Autem;Daniel;;;;;;Banklehrl.;;PLD2;;;
Feuerbachstr;Axleben;Danko;;;;;;Bankprok.;;PLO;;;
Feuerbachstraße;Axt;Dav.;;;;;;Bankprokurist;;PME1;;;
Fichtestr;Aydin;David;;;;;;Bankregistrator;;PME2;;;
Fichtestraße;Ã–zdemir;David Frdr.;;;;;;Bankrendant;;PMK;;;
Finkenweg;Ã–ztürk;David Friedrich;;;;;;Bankvorstand;;Poelb.Kr;;;
Fischerplan;B üchner;Detleff;;;;;;Bankvorsteher;;Pplm;;;
Fischer-v.-Erlach-Str;Baader;Diedrich;;;;;;Banlvorst;;PR;;;
Fischer-v.-Erlach-Straße;Baadermann;Dieter;;;;;;Banngeldverw.;;PRA1;;;
Fleischergasse;Baak;Dietr.;;;;;;Banquier;;PRA2;;;
Fleischerstr;Baake;Dietrich;;;;;;Barbier;;PRA3;;;
Fleischerstraße;Baals;Dion;;;;;;Barbiergehilfe;;PRA4;;;
Fleischmannstr;Baalsz;Do.;;;;;;Barbierherr;;PRAM;;;
Fleischmannstraße;Baarmann;Domenikus;;;;;;Barnier;;PrsLuS1;;;
Fliederweg;Baars;Dominicus;;;;;;Baron;;PrsLuS2;;;
Flottwellstr;Baartz;Doroth. Sophie;;;;;;bat. Arzt;;PrsLuS3;;;
Flottwellstraße;Baasch;Dorothee;;;;;;Bat. Schneider;;PVK;;;
Flutgasse;Baath;Dorothee Elisabeth;;;;;;Bat.Arzt;;RA2;;;
Förfterstraße;Baatz;Dorothee Friederike;;;;;;Bat.-Arzt;;RA3;;;
Forsterstr;Babatz;E.;;;;;;Bataillonsarzt;;RAO1E;;;
Forsterstraße;Babel;E. F.;;;;;;Bau Conducteur;;RAO2E;;;
Franckeplatz;Babeliowsky;E. F. F.;;;;;;Bau Poliz. Commiss.;;RAO2S;;;
Franckestr;Babendey;E. G.;;;;;;Bauamtssekretär;;RAO2SE;;;
Franckestraße;Babes;E. L.;;;;;;Bauarbeiter;;RAO3;;;
Franz-Andres-Str;Babig;Eberhard;;;;;;Bauassistent;;RAO3S;;;
Franz-Andres-Straße;Bach;Eckard Joh.;;;;;;Bau-Assistent;;RAO3SS;;;
Fraunhoferstr;Bacher;Ed.;;;;;;Bauaufseh;;RAO4;;;
Fraunhoferstraße;Bachholz;Ed. Bernhard;;;;;;Bauaufseh.;;RAO773;;;
Freiimfelde;Bächle;Edgar;;;;;;Bauaufseher;;RCEK1;;;
Freiimfelder Str;Bächler;Edm.;;;;;;Baubeamter;;RCEK2;;;
Freiimfelder Straße;Bachman;Edmund;;;;;;Baubeflissener;;RCEK3;;;
Freudenplan;Bachmann;Eduard;;;;;;Baueleve;;RChM;;;
Friedemann-Bach-Platz;Bachmeier;Edwig;;;;;;Bauer;;REK1;;;
Friedenstr;Bachof;Edwin;;;;;;Bauführer;;REK2;;;
Friedenstraße;Bachran;Egbert;;;;;;Baugehilfe;;REK3;;;
Friedrich-Ebert-Str;Bachrau;Egidius;;;;;;Baugesch.;;REK4;;;
Friedrich-Ebert-Straße;Bachrodt;Eginhard;;;;;;Baugew.Mstr.;;RG5;;;
Friedrich-List-Str;Bachstein;Egon;;;;;;Baugewerksmstr.;;RgM;;;
Friedrich-List-Straße;Bächstein;Ehrenfried;;;;;;Bau-Ingen.;;RJM;;;
Friedrich-Nietzsche-Str;Back;Ehrgott;;;;;;Bauingenieur;;RK1MSCHW;;;
Friedrich-Nietzsche-Straße;Backbusch;Ehrhard;;;;;;Bauinspector;;RKM;;;
Friedrichplatz;Backel;Ehrhardt;;;;;;Bauinspector a. D.;;RMB;;;
Friedrichsplatz;Backer;Ehrich Gottfr.;;;;;;Bauinspektor;;RmK1;;;
Friedrichsstraße;Bäcker;Ehrmerich;;;;;;Bau-Inspektor;;RmK2;;;
Friedrichstraße;Backes;Eleonore;;;;;;Bauknecht;;RmK3;;;
Friesenstr;Backhaus;Elias;;;;;;Baukommissar;;RmK4;;;
Friesenstraße;Backmann;Elisabeth;;;;;;Baumeister;;RmK5;;;
Fritz Reuter-Straße;Backs;Em.;;;;;;Baumeister a.D.;;RsM;;;
Fritz-Reuter-Str;Baczcowiack;Emanuel;;;;;;Baumschulenbes.;;RsMStA;;;
Fritz-Reuter-Straße;Bade;Emil;;;;;;Baumschulenbesitz.;;RSt1;;;
Frohe Zukunft;Badecke;Emil Anton;;;;;;Baumstr;;RSt2;;;
Fuchsbergstr;Badeke;Emil Max;;;;;;Baumstr.;;RSt3;;;
Fuchsbergstraße;Bader;Emil Richard Alfred;;;;;;Baumstr. i. R.;;RStA1;;;
Fürstental;Badt;Emund;;;;;;Baumstr. Stadtrat;;RStA2;;;
FürstenTalstraße;Badtke;Endre;;;;;;Baumstrww.;;RStA3;;;
Gabelsbergerstr;Baduch;Engelhardt;;;;;;Baunternehm.;;RStA4;;;
Gabelsbergerstraße;Baege;Enrst;;;;;;Baupolier;;RStA5;;;
Gartengasse;Baehr;Ephraim;;;;;;Baurat;;RStG1;;;
Gartenstraße;Baendel;Er.;;;;;;Baurat a.D.;;RStG2;;;
Geist- und Breitestr;Baeneke;Erasmus;;;;;;Bauschlosser;;RStG3;;;
Geist- und Breitestraße;Baensch;Erd.;;;;;;Bauschreiber;;RStG4;;;
Geiststr;Baentsch;Erdm.;;;;;;Bausecretair;;RStG5;;;
Geiststraße;Baer;Erdmann;;;;;;Bau-Sekret.;;RW1;;;
Georgstr;Baerenclau;Erdmuthe;;;;;;Bau-Sekretär;;RW2;;;
Georgstraße;Baerensprung;Erhard;;;;;;Bautechn.;;RW3;;;
Gerbergasse;Baertl;Erhardt;;;;;;Bautechnik.;;RW4;;;
Gerberstr;Baerwald;Erich;;;;;;Bautechniker;;RW4Schl;;;
Gerberstraße;Baerwinkel;Erichson;;;;;;Bau-Techniker;;RWA;;;
Germarstr;Baesecke;Erik;;;;;;Bautischler;;SA;;;
Germarstraße;Baetcher;Ermst Frdr.;;;;;;Bauuntern;;SA1;;;
Geseniusstr;Baethke;Ernst;;;;;;Bauunterneh.;;SA2a;;;
Geseniusstraße;Baetza;Ernst Albert;;;;;;Bauunternehm.;;SA2b;;;
Giebichensteiner Straße;Bageritz;Ernst Emil;;;;;;Bauunternehmer;;SA3;;;
Glauchaer Str;Bagge;Ernst Friedr.;;;;;;Bauunternehmww.;;SA3a;;;
Glauchaer Straße;Bahl;Ernst Georg;;;;;;Bauuuternehm.;;SA4a;;;
Gleimstr;Bahling;Ernst Gottfried;;;;;;Bauvoigt;;SA4b;;;
Gleimstraße;Bahmann;Ernst Herm.;;;;;;Beamt. a. D.;;SAEM;;;
Glockenweg;Bahn;Ernst Joh.;;;;;;Beamte;;SAM;;;
Gneisenaustraße;Bahnert;Ernst jun.;;;;;;Beamter;;SCGCEM;;;
Göbenstraße;Bahr;Ernst Louis;;;;;;Beamter a.D.;;SD1;;;
Goethestr;Bähr;Ernst Ludw.;;;;;;Beaumeister;;SD2;;;
Goethestraße;Bähre;Ernst Otto;;;;;;Beaumstr;;SD3;;;
Goldlackweg;Bährecke;Ernst Theodor;;;;;;Becker;;SEH1;;;
Gommergasse;Bähring;Erwin;;;;;;Bedienter;;SEH2a;;;
Götschestr;Bahrke;Eugen;;;;;;Bedientr;;SEH2b;;;
Götschestraße;Bahrmann;Eugenn;;;;;;beg. Feldwebel;;SEH3a;;;
Gottesackergasse;Baier;Ewald;;;;;;Beh. Angest;;SEH3b;;;
Gottesackerstr;Baillen;F.;;;;;;Beitragserh.;;SEH4;;;
Gottesackerstraße;Bailleu;F. A.;;;;;;Beleuchtungsaufs.;;SEHVK;;;
Gottfried-Keller-Siedlung;Baitsch;F. C.;;;;;;Beleuchtungsaufseher;;SEK1;;;
Gottfried-Keller-Str;Baksens;F. E.;;;;;;Beleuchtungsmeister;;SEK2;;;
Gottfried-Keller-Straße;Balasus;F. G.;;;;;;Bereiter;;SEK3;;;
Götzstr;Balcke;F. G. E.;;;;;;Bergarbeiter;;SEK4;;;
Götzstraße;Bald;F. H.;;;;;;Bergassesor;;SEM;;;
Gr. Sandberg;Baldamus;F. H. Th.;;;;;;Bergassess.;;SFAM;;;
Graefestr;Baldauf;F. L. F.;;;;;;Berg-Assess.;;SgVm;;;
Graefestraße;Baldeweg;F. W.;;;;;;Bergassessor;;SH3;;;
Gräfestraße;Baldus;F.A.;;;;;;Berg-Assessor;;SHM;;;
Graseweg;Baldzun;Fabir.;;;;;;Bergbeamter;;SJO;;;
Grellstr;Balhause;Fd.;;;;;;Berggeschworener;;SK;;;
Grellstraße;Balke;Felix;;;;;;Berghauptmann;;SLD1;;;
Grenzstr;Ballack;Feodor;;;;;;Bergingenieur;;SLD2;;;
Grenzstraße;Ballerstedt;Fer.;;;;;;Berginspector;;SLH0;;;
Grimmstr;Ballhause;Ferd;;;;;;Berginspektor;;SLH1;;;
Grimmstraße;Ballhause & Co.;Ferd,;;;;;;Berg-Inspektor;;SLH2;;;
Große Brauhausgasse;Ballhausen;Ferd.;;;;;;Berginspektor a.D.;;SLH3;;;
Große Brauhausstr;Ballien;Ferd. A.;;;;;;Bergm.;;SLH4;;;
Große Brauhausstraße;Ballin;Ferd. Gottfr.;;;;;;Bergmann;;SLsVM;;;
Große Brunnenstr;Ballje;Ferd. Heinr.;;;;;;Bergmeister;;SM;;;
Große Brunnenstraße;Balljé;Ferd. jun.;;;;;;Bergmeister a.D.;;SMgM;;;
Große Gosenstr;Ballschuh;Ferd. Theodore;;;;;;Bergr. a.D.;;SNS1;;;
Große Gosenstraße;Balm;Ferdiand;;;;;;Bergrat;;SNS2a;;;
Große Klausstr;Balme;Ferdin.;;;;;;Bergrath;;SNS2b;;;
Große Klausstraße;Balsam;Ferdin. Magnus;;;;;;Bergrath a.D.;;SNS3;;;
Große Märkerstr;Balster;Ferdinand;;;;;;Bergreferend.;;SpMVK;;;
Große Märkerstraße;Baltes;Ferdinand Gustav;;;;;;Bergreferendar;;SRM;;;
Große Rittergasse;Balthasar;Florentin;;;;;;Bergreferendar a. D.;;SS1;;;
Große Schloßgasse;Balthaser;Florentine;;;;;;Bergw. Direkt.;;SS2a;;;
Große Steinstr;Balthes;Florenz;;;;;;Bergw. Direkt. a. D.;;SS2b;;;
Große Steinstraße;Baltrusch;Florian;;;;;;Bergw. Direkt. a.D.;;SS3a;;;
Große Ulrichstr;Baltruschat;Fr.;;;;;;Bergw. Direktor;;SS3b;;;
Große Ulrichstraße;Baltz;Fr. Adolph;;;;;;Bergwerk Dir.;;SS4a;;;
Große Wallstraße;Balzer;Fr. Alb.;;;;;;Bergwerkdirektor;;SS4b;;;
Großer Berlin;Bamberg;Fr. Albert;;;;;;Bergwerksbes.;;SS5a;;;
Großer Sandberg;Bamberger;Fr. Albr.;;;;;;Bergwerksbesitzer;;SS5b;;;
Großer Schlamm;Bamme;Fr. Ant.;;;;;;Bergwerksdir.;;SSCM;;;
Großes Lerchenfeld;Band;Fr. Aug.;;;;;;Bergwerks-Direkt.;;SsEM;;;
Grünstr;Bandau;Fr. Car;;;;;;Bergwerksdirektor;;SSRK;;;
Grünstraße;Bandel;Fr. Carl;;;;;;Bergwerksdirektor a. D.;;SStH1;;;
Gustav Hertzberg-Straße;Bandelmann;Fr. Ed.;;;;;;Berichterstatter;;SStH2a;;;
Gustav-Hertzberg-Str;Bandemer;Fr. Ernst;;;;;;Berufsfeuerwehrmann;;SStH2b;;;
Gustav-Hertzberg-Straße;Bandermann;Fr. Franz;;;;;;Besitzer der Engel-Apotheke;;SStH3;;;
Gustav-Nachtigal-Str;Bandhauer;Fr. Friedr.;;;;;;Besitzer des Gasthofs zum goldenen Hirsch;;SsVm;;;
Gustav-Nachtigal-Straße;Bandnitz;Fr. Gustav;;;;;;Besitzer einer Badeanstalt;;ST1;;;
Gut Gimritz;Bando;Fr. Heinr.;;;;;;Betonpolier;;ST2;;;
Gütchenstr;Bandt;Fr. Jos.;;;;;;Betr.;;ST3;;;
Gütchenstraße;Bandur;Fr. Lebr.;;;;;;Betr. Ingenieur;;ST4;;;
Gutenbergstr;Bane;Fr. Ludw.;;;;;;Betr. Leiter;;ST5;;;
Gutenbergstraße;Bange;Fr. Sam.;;;;;;Betr. Obermstr;;SV1;;;
Gutjahrstr;Bangemann;Fr. und Chr.;;;;;;Betr.Assistent;;SV2a;;;
Gutjahrstraße;Bangert;Fr. W.;;;;;;Betr.-Ingenieur;;SV2b;;;
Hackebornstr;Banhardt;Fr. Wilh.;;;;;;Betriebs Controleur;;SV3a;;;
Hackebornstraße;Banisch;Fr. Wilhelm;;;;;;Betriebs Sekretär;;SV3b;;;
Hafenstr;Bankroth;Frank;;;;;;Betriebsassistent;;SVK1;;;
Hafenstraße;Bannicke;Franklin;;;;;;Betriebsaufseh;;SVK2;;;
Hagenstraße;Bänsch;Franz;;;;;;Betriebsaufseher;;SVK3;;;
Halberstädter Str;Banse;Franz Arno;;;;;;Betriebsführ.;;SVM;;;
Halberstädter Straße;Bansemer;Franz Aug.;;;;;;Betriebsführer;;SW1;;;
Hallgasse;Bantelmann;Franz Frdr.;;;;;;Betriebskontrolleur;;SW2a;;;
Hallmauer;Bäntsch;Franz Heinr.;;;;;;Betriebsleit.;;SW2b;;;
Hallorenring;Bäöttcher;Franz Joseph;;;;;;Betriebsleiter;;SW3a;;;
Hallorenstraße;Bär;Franz Moritz;;;;;;Betriebsprüf.;;SW3b;;;
Händelstr;Baranowsky;Franz Ottomann;;;;;;Betriebssekretär;;SWAE;;;
Händelstraße;Barbe;Franz Theodor;;;;;;Betriebssekretär a.D.;;SWAM;;;
Hanfsack;Barbe, gen. Richards;Frd.;;;;;;Betriebswerkmeister;;SWD1;;;
Hansastr;Barck;Frdr.;;;;;;Bettenvermieter;;SWD2;;;
Hansastraße;Barcke;Frdr. Adam;;;;;;Bettfed.hdl.;;SWD3;;;
Hansering;Bärenklau;Frdr. Alb.;;;;;;Bettfedern;;SWF1;;;
Hardenbergstr;Baresch;Frdr. Aug.;;;;;;Bettfedernhändler;;SWF2a;;;
Hardenbergstraße;Barfels;Frdr. Carl;;;;;;Bettvermiether;;SWF2b;;;
Harz;Barg;Frdr. Carl Benj.;;;;;;Beutler;;SWF3a;;;
Harzgasse;Barge;Frdr. Eduard;;;;;;Beutlergeselle;;SWF3b;;;
Hedwigstr;Bargenda;Frdr. Gottl.;;;;;;Beutlermeister;;SWF4;;;
Hedwigstraße;Barich;Frdr. Gust.;;;;;;Beutlermstr;;SWH.;;;
Hegelstr;Bark;Frdr. Karl Ernst;;;;;;Bevollmächtigter;;SWV;;;
Hegelstraße;Barkefeld;Frdr. Louis;;;;;;Bez. Direkt;;TM1;;;
Heinrich-Heine-Str;Barmeister;Frdr. Ludw.;;;;;;Bibliothekar;;TM2;;;
Heinrich-Heine-Straße;Barnardelli;Frdr. Wilh.;;;;;;Bibliothekdiener;;TM3;;;
Heinrichstraße;Barnbeck;Frdr. Wilh. Ferdiand;;;;;;Bibliotheker;;TM4;;;
Henriettenstr;Barner;Frdrch.;;;;;;Bibliotheksbeamter;;TM5;;;
Henriettenstraße;Bärner;Frid.;;;;;;Bibliotheksdiener;;TO1;;;
Herbartstr;Barnicke;Fridrich;;;;;;Bibliotheks-Sekr.;;TO2;;;
Herbartstraße;Barnieske;Fried.;;;;;;Bierapparatereiniger;;TO3;;;
Herderstr;Barnilson;Fried..;;;;;;Bierfahr.;;TO4;;;
Herderstraße;Barnitson;Friede;;;;;;Bierfahrer;;TO5;;;
Hermannstr;Baron;Friederike;;;;;;Bierhändler;;VK70/71;;;
Hermannstraße;Barrack;Friedolin;;;;;;Bierhdl.;;WDA1;;;
Herrenstr;Barries;Friedr;;;;;;Bierhdlr.;;WDA2;;;
Herrenstraße;Barrmann;Friedr,;;;;;;Biersahr.;;WDA3;;;
Herweghstr;Barsch;Friedr.;;;;;;Bierverleger;;WE;;;
Herweghstraße;Barscha;Friedr. Aug.;;;;;;Bilderhändler;;WF1;;;
Hinter dem Harze;Barschnick;Friedr. Carl;;;;;;Bildhauer;;WF2a;;;
Hinter der Landwehr;Bart;Friedr. Gottfr.;;;;;;Bildhauerww.;;WF2b;;;
Hinter der Stadtmauer;Bartel;Friedr. Gottl.;;;;;;Billard.Fabrikant;;WF3a;;;
Hinter der Ulrichskirche;Bartels;Friedr. Gust.;;;;;;Billeteur;;WF3b;;;
Hirtengasse;Bartelt;Friedr. Heinr.;;;;;;Billetteur;;WK1;;;
Hirtenstr;Barth;Friedr. Leop.;;;;;;Birkenwäldchen Scheibe'sches Haus;;WK2a;;;
Hirtenstraße;Barthel;Friedr. Siegr.;;;;;;Blas Instrumentenmacher;;WK2b;;;
Hochstr;Bärthel;Friedr. Wilh.;;;;;;Blasinstrumentenmacher;;WK3a;;;
Hochstraße;Barthels;Friedrich;;;;;;Blechschmied;;WK3b;;;
Hohe Weg;Barthmuß;Friedrich Adolf;;;;;;Blechschmiedemeister;;WMV1;;;
Hohenzollernstraße;Barthold;Friedrich August;;;;;;Blechschmiedemstr;;WMV2;;;
Hoher Kräm;Bärthold;Friedrich Carl;;;;;;Blechschmiedemstr.;;WMV3;;;
Hoher Weg;Bartholomäus;Friedrich Chr.;;;;;;Bleiglaser;;WV1;;;
Hoherweg;Bartl;Friedrich Franz;;;;;;Blindenoberlehr.;;WV2;;;
Holzplatz;Bartling;Friedrich G.;;;;;;Blumenbind. Bedarfsartik.;;WV3;;;
Hordorfer Str;Bartling/Behrend;Friedrich Gottlieb;;;;;;Blumenbinder;;WVM;;;
Hordorfer Straße;Bartmann;Friedrich Gottlob;;;;;;Blumenfabrikant;;;;;
Hospital;Bartmuß;Friedrich Hugo Andreas;;;;;;Blumengesch. Inh.;;;;;
Hospitalplatz;Bartnick;Friedrich Karl;;;;;;Blumenhändler;;;;;
Humboldtstr;Bartnitzek;Friedrich Louis;;;;;;Blumenhdl.;;;;;
Humboldtstraße;Bartolomäus;Friedrich Theodor;;;;;;Bodenältester;;;;;
Huttenstr;Bartsch;Friedrich Wilhelm;;;;;;Bodenarbeiter;;;;;
Huttenstraße;Bartscht;Friedrich Willhelm;;;;;;Bodenmeister;;;;;
I. Vereinsstraße;Bartz;Friedrig;;;;;;Bodenmstr.;;;;;
II. Vereinsstraße;Bärtz;Fritz;;;;;;Bohrer;;;;;
III. Vereinsstraße;Bärwald;Frodor;;;;;;Bohrmeister;;;;;
In der Wasserkunst;Bärwinkel;Frz.;;;;;;Bohrnuternehm.;;;;;
IV. Vereinsstraße;Barz;Frz. Wilh.;;;;;;Bootseign.;;;;;
Jacobstr;Basch;Fürchtegott;;;;;;Bote;;;;;
Jacobstraße;Baschke;G.;;;;;;Bote des Museums;;;;;
Jägergasse;Basler;G. A.;;;;;;Botenmeister;;;;;
Jägerplatz;Basner;G. A. F.;;;;;;Botenmeister a.D.;;;;;
Jägerstraße;Bassewitz;G. Ch.;;;;;;Böttcher;;;;;
Jahnstr;Bassler;G. E.;;;;;;Böttcher Mstr;;;;;
Jahnstraße;Bäßler;G. F.;;;;;;Böttchergeselle;;;;;
Jentzschstraße;Bast;G. Fr.;;;;;;Böttcherm.;;;;;
Julius Kühn-Straße;Bastam;G. W.;;;;;;Böttchermeister;;;;;
Julius-Kühn-Str;Bastian;Gabr.;;;;;;Böttchermeister-Witwe;;;;;
Julius-Kühn-Straße;Bastille;Gabriel;;;;;;Böttchermeisterww;;;;;
Jupiterstr;Bätcher;Garlano;;;;;;Böttchermstr;;;;;
Jupiterstraße;Bäte;Gebart;;;;;;Böttchermstr.;;;;;
